1.0,0,0.0
1.7997997997997999,0,0.0
2.5995995995995997,0,0.0
3.399399399399399,0,0.0
4.1991991991991995,0,0.0
4.998998998998999,0,0.0
5.798798798798798,0,0.0
6.598598598598598,0,0.0
7.398398398398398,0,0.0
8.198198198198199,0,0.0
8.997997997997999,0,0.0
9.797797797797797,0,0.0
10.597597597597597,0,0.0
11.397397397397397,0,0.0
12.197197197197196,0,0.0
12.996996996996996,0,0.0
13.796796796796796,0,0.0
14.596596596596596,0,0.0
15.396396396396396,0,0.0
16.196196196196198,0,0.0
16.995995995995997,0,0.0
17.795795795795794,0,0.0
18.595595595595594,0,0.0
19.395395395395393,0,0.0
20.195195195195193,0,0.0
20.994994994994993,0,2e-05
21.794794794794793,0,1e-05
22.594594594594593,0,1e-05
23.394394394394393,0,4e-05
24.194194194194193,0,5e-05
24.993993993993993,0,0.00013
25.793793793793792,0,0.00026
26.593593593593592,0,0.00034
27.393393393393392,0,0.0006
28.193193193193192,0,0.00057
28.992992992992992,0,0.00073
29.792792792792792,0,0.00102
30.59259259259259,0,0.00124
31.39239239239239,0,0.00146
32.192192192192195,0,0.00159
32.991991991991995,0,0.00211
33.79179179179179,0,0.00205
34.59159159159159,0,0.00274
35.39139139139139,0,0.00307
36.19119119119119,0,0.00347
36.99099099099099,0,0.00432
37.79079079079079,0,0.00429
38.59059059059059,0,0.00529
39.39039039039039,0,0.00503
40.19019019019019,0,0.0056
40.989989989989986,0,0.00651
41.789789789789786,0,0.00679
42.589589589589586,0,0.0074
43.389389389389386,0,0.00774
44.189189189189186,0,0.00804
44.988988988988986,0,0.00847
45.788788788788786,0,0.00976
46.588588588588586,0,0.01038
47.388388388388385,0,0.01086
48.188188188188185,0,0.01189
48.987987987987985,0,0.01237
49.787787787787785,0,0.01243
50.587587587587585,0,0.01301
51.387387387387385,0,0.0146
52.187187187187185,0,0.01366
52.986986986986985,0,0.01552
53.786786786786784,0,0.01555
54.586586586586584,0,0.0158
55.386386386386384,0,0.01746
56.186186186186184,0,0.01781
56.985985985985984,0,0.01873
57.785785785785784,0,0.0187
58.585585585585584,0,0.01894
59.38538538538538,0,0.0196
60.18518518518518,0,0.02012
60.98498498498498,0,0.02098
61.78478478478478,0,0.02221
62.58458458458458,0,0.02271
63.38438438438438,0,0.02306
64.18418418418418,0,0.02346
64.98398398398399,0,0.02435
65.78378378378378,0,0.02456
66.58358358358358,0,0.02416
67.38338338338338,0,0.02587
68.18318318318317,0,0.02631
68.98298298298297,0,0.02739
69.78278278278277,0,0.02759
70.58258258258257,0,0.02803
71.38238238238237,0,0.02804
72.18218218218217,0,0.02972
72.98198198198197,0,0.02925
73.78178178178177,0,0.03038
74.58158158158157,0,0.03102
75.38138138138137,0,0.03177
76.18118118118117,0,0.03126
76.98098098098097,0,0.03271
77.78078078078077,0,0.03236
78.58058058058057,0,0.0338
79.38038038038037,0,0.03356
80.18018018018017,0,0.03459
80.97997997997997,0,0.03422
81.77977977977977,0,0.03444
82.57957957957957,0,0.03509
83.37937937937937,0,0.03563
84.17917917917917,0,0.03696
84.97897897897897,0,0.0378
85.77877877877877,0,0.03763
86.57857857857857,0,0.03837
87.37837837837837,0,0.03819
88.17817817817817,0,0.03791
88.97797797797797,0,0.03969
